event_id,customer_id,customer_name,city,failure_type,sub_reason,amount_inr,currency,failed_at,detected_at,contact_channel_pref,language_pref,prior_attempts,risk_score,phone_masked,do_not_disturb_hours,recoverability_score,urgency,failure_category,is_recoverable,action,channel_selected,reason_string,stopping_rule_triggered,recommended_delay_mins,script_template_key,tool_execution_status,tool_output_details,outcome_status,is_recovered,amount_recovered_inr,intervention_cost_inr,net_gain_inr,recovery_probability
evt_d6b36,cust_200c,Arjun Agarwal,Delhi,abandoned_checkout,otp_abandon,17609.34,INR,2026-08-27T11:00:00Z,2026-08-31T10:00:00Z,email,hindi,1,0.42,+91-XXXXX-81496,22:00-08:00 IST,0.47,HIGH,CHECKOUT_ABANDONED,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹17,609.34), or explicit channel preference. Recoverability=0.47.",,30,voice_otp_abandon,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hindi"", ""agent_opening_line"": ""Namaste Arjun Agarwal ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 17,609.34 ka bhugtan poora nahi ho saka."", ""payment_link"": ""https://rzp.io/l/rec_evt_d6"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for otp_abandon.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.429
evt_639e4,cust_1876,Ananya Gupta,Chennai,failed_payment,bank_decline,9573.56,INR,2026-08-26T15:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.17,+91-XXXXX-67008,22:00-08:00 IST,0.57,MEDIUM,TRANSIENT_BANK_ERROR,True,NUDGE_SMS,sms,Recoverable TRANSIENT_BANK_ERROR (bank_decline). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.57.,,120,nudge_bank_decline,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Ananya Gupta"", ""language"": ""hinglish"", ""message_body"": ""Hi Ananya Gupta, aapka \u20b99,573.56 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_63"", ""payment_link"": ""https://rzp.io/l/rec_evt_63"", ""estimated_cost_inr"": 0.15}",RECOVERED_SUCCESS,True,9573.56,0.15,9573.41,0.2
evt_5eb34,cust_793,Rohan Vera,Chennai,abandoned_checkout,otp_abandon,20226.1,INR,2026-08-29T17:00:00Z,2026-08-31T10:00:00Z,email,hinglish,1,0.41,+91-XXXXX-58015,22:00-08:00 IST,0.47,HIGH,CHECKOUT_ABANDONED,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹20,226.10), or explicit channel preference. Recoverability=0.47.",,30,voice_otp_abandon,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Rohan Vera ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 20,226.10 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_5e"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for otp_abandon.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.429
evt_751fe,cust_1c68,Sai Nair,Indore,failed_payment,insufficient_funds,10346.4,INR,2026-08-27T11:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,0,0.24,+91-XXXXX-24869,22:00-08:00 IST,0.8,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.8.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Sai Nair"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Sai Nair, \u0906\u092a\u0915\u093e \u20b910,346.40 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_75"", ""payment_link"": ""https://rzp.io/l/rec_evt_75"", ""estimated_cost_inr"": 0.5}",RECOVERED_SUCCESS,True,10346.4,0.5,10345.9,0.455
evt_1f0c4,cust_fd0,Navya Pillai,Kolkata,abandoned_checkout,payment_page_drop,2206.65,INR,2026-08-28T15:00:00Z,2026-08-31T10:00:00Z,voice,hinglish,1,0.29,+91-XXXXX-19706,22:00-08:00 IST,0.44,MEDIUM,CHECKOUT_ABANDONED,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (MEDIUM), transaction value (₹2,206.65), or explicit channel preference. Recoverability=0.44.",,30,voice_payment_page_drop,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Navya Pillai ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 2,206.65 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_1f"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for payment_page_drop.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.415
evt_8c231,cust_ef4,Suresh Gupta,Chandigarh,subscription_lapse,card_expired,3438.51,INR,2026-08-30T17:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,0,0.11,+91-XXXXX-57381,22:00-08:00 IST,0.78,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.78.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Suresh Gupta"", ""language"": ""hinglish"", ""message_body"": ""Hi Suresh Gupta, aapka subscription payment expiry ki wajah se pause ho gaya hai. Simply update your card details here to keep services active: https://rzp.io/l/rec_evt_8c"", ""payment_link"": ""https://rzp.io/l/rec_evt_8c"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.282
evt_9aa7d,cust_1241,Ananya Mehta,Delhi,failed_payment,insufficient_funds,11960.41,INR,2026-08-31T03:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,0,0.39,+91-XXXXX-62187,22:00-08:00 IST,0.77,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.77.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Ananya Mehta"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Ananya Mehta, \u0906\u092a\u0915\u093e \u20b911,960.41 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_9a"", ""payment_link"": ""https://rzp.io/l/rec_evt_9a"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.444
evt_cff2f,cust_228a,Amit Chopra,Kolkata,abandoned_checkout,payment_page_drop,1568.46,INR,2026-08-28T00:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.17,+91-XXXXX-33850,22:00-08:00 IST,0.47,MEDIUM,CHECKOUT_ABANDONED,True,NUDGE_SMS,sms,Recoverable CHECKOUT_ABANDONED (payment_page_drop). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.47.,,120,nudge_payment_page_drop,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Amit Chopra"", ""language"": ""hinglish"", ""message_body"": ""Hi Amit Chopra, aapka \u20b91,568.46 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_cf"", ""payment_link"": ""https://rzp.io/l/rec_evt_cf"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.181
evt_dcf75,cust_c2a,Riya Pillai,Mumbai,failed_payment,insufficient_funds,8012.48,INR,2026-08-28T04:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,1,0.68,+91-XXXXX-42847,22:00-08:00 IST,0.56,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.56.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Riya Pillai"", ""language"": ""hinglish"", ""message_body"": ""Hi Riya Pillai, aapka \u20b98,012.48 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_dc"", ""payment_link"": ""https://rzp.io/l/rec_evt_dc"", ""estimated_cost_inr"": 0.5}",RECOVERED_SUCCESS,True,8012.48,0.5,8011.98,0.315
evt_4aaad,cust_1578,Vikram Reddy,Indore,abandoned_checkout,otp_abandon,3241.38,INR,2026-08-29T14:00:00Z,2026-08-31T10:00:00Z,sms,hindi,0,0.67,+91-XXXXX-15399,22:00-08:00 IST,0.57,HIGH,CHECKOUT_ABANDONED,True,NUDGE_SMS,sms,Recoverable CHECKOUT_ABANDONED (otp_abandon). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.57.,,0,nudge_otp_abandon,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Vikram Reddy"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Vikram Reddy, \u0906\u092a\u0915\u093e \u091a\u0947\u0915\u0906\u0909\u091f \u0905\u0927\u0942\u0930\u093e \u0930\u0939 \u0917\u092f\u093e \u0925\u093e\u0964 \u0907\u0938\u0947 \u0924\u0941\u0930\u0902\u0924 \u092a\u0942\u0930\u093e \u0915\u0930\u0928\u0947 \u0915\u0947 \u0932\u093f\u090f \u092f\u0939\u093e\u0901 \u0915\u094d\u0932\u093f\u0915 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_4a"", ""payment_link"": ""https://rzp.io/l/rec_evt_4a"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.235
evt_ebaca,cust_5b8,Rohan Nair,Chandigarh,subscription_lapse,mandate_revoked,3095.05,INR,2026-08-29T04:00:00Z,2026-08-31T10:00:00Z,voice,hinglish,1,0.77,+91-XXXXX-73300,22:00-08:00 IST,0.01,MEDIUM,IRRECOVERABLE_OR_REVOKED,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: PERMANENT_DECLINE_OR_REVOKED_MANDATE. Recoverability=0.01, PriorAttempts=1, RiskScore=0.77.",PERMANENT_DECLINE_OR_REVOKED_MANDATE,0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_571a5,cust_1de5,Myra Kumar,Bangalore,overdue_invoice,cash_flow_delay,29079.56,INR,2026-08-26T17:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.78,+91-XXXXX-55268,22:00-08:00 IST,0.44,HIGH,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹29,079.56), or explicit channel preference. Recoverability=0.44.",,30,voice_cash_flow_delay,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Myra Kumar ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 29,079.56 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_57"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for cash_flow_delay.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.489
evt_7e7c4,cust_c46,Pooja Pillai,Jaipur,failed_payment,insufficient_funds,5127.18,INR,2026-08-26T10:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.07,+91-XXXXX-30932,22:00-08:00 IST,0.84,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.84.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Pooja Pillai"", ""language"": ""hinglish"", ""message_body"": ""Hi Pooja Pillai, aapka \u20b95,127.18 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_7e"", ""payment_link"": ""https://rzp.io/l/rec_evt_7e"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.469
evt_e8aa1,cust_18dc,Sai Agarwal,Hyderabad,subscription_lapse,mandate_revoked,1216.2,INR,2026-08-25T22:00:00Z,2026-08-31T10:00:00Z,sms,english,0,0.08,+91-XXXXX-86460,22:00-08:00 IST,0.03,MEDIUM,IRRECOVERABLE_OR_REVOKED,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: PERMANENT_DECLINE_OR_REVOKED_MANDATE. Recoverability=0.03, PriorAttempts=0, RiskScore=0.08.",PERMANENT_DECLINE_OR_REVOKED_MANDATE,0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_72c15,cust_705,Priya Reddy,Ahmedabad,failed_payment,bank_decline,26587.84,INR,2026-08-26T09:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.1,+91-XXXXX-15930,22:00-08:00 IST,0.73,MEDIUM,TRANSIENT_BANK_ERROR,True,AUTO_RETRY,system_gateway,Transient bank error detected with prior_attempts=0. Triggering automated gateway retry in 15m. Recoverability=0.73.,,15,auto_retry_stub,GATEWAY_RETRY_EXECUTED,"{""status"": ""GATEWAY_RETRY_EXECUTED"", ""api_endpoint"": ""POST /v1/payments/retry"", ""request_payload"": {""event_id"": ""evt_72c15"", ""amount"": 26587.84, ""retry_mode"": ""auto_background_debit""}, ""response"": {""status_code"": 200, ""gateway_status"": ""captured"", ""reason"": ""Payment captured successfully""}, ""estimated_cost_inr"": 0.0}",RECOVERED_SUCCESS,True,26587.84,0.0,26587.84,0.738
evt_7ef68,cust_72e,Sai Rao,Hyderabad,subscription_lapse,card_expired,2899.7,INR,2026-08-30T15:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.34,+91-XXXXX-22672,22:00-08:00 IST,0.73,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.73.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Sai Rao"", ""language"": ""hinglish"", ""message_body"": ""Hi Sai Rao, aapka subscription payment expiry ki wajah se pause ho gaya hai. Simply update your card details here to keep services active: https://rzp.io/l/rec_evt_7e"", ""payment_link"": ""https://rzp.io/l/rec_evt_7e"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.43
evt_7d40d,cust_1bca,Ishaan Rao,Chennai,abandoned_checkout,genuine_abandonment,4596.81,INR,2026-08-25T23:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.3,+91-XXXXX-77568,22:00-08:00 IST,0.09,MEDIUM,IRRECOVERABLE_OR_REVOKED,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: PERMANENT_DECLINE_OR_REVOKED_MANDATE. Recoverability=0.09, PriorAttempts=0, RiskScore=0.3.",PERMANENT_DECLINE_OR_REVOKED_MANDATE,0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_3c32a,cust_18e5,Diya Agarwal,Delhi,subscription_lapse,card_expired,4955.88,INR,2026-08-28T05:00:00Z,2026-08-31T10:00:00Z,sms,hindi,0,0.22,+91-XXXXX-53416,22:00-08:00 IST,0.76,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.76.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Diya Agarwal"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Diya Agarwal, \u0915\u093e\u0930\u094d\u0921 \u090f\u0915\u094d\u0938\u092a\u093e\u092f\u0930 \u0939\u094b\u0928\u0947 \u0915\u0947 \u0915\u093e\u0930\u0923 \u0906\u092a\u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u0905\u0938\u092b\u0932 \u0930\u0939\u093e\u0964 \u0938\u0947\u0935\u093e\u0913\u0902 \u0915\u094b \u091c\u093e\u0930\u0940 \u0930\u0916\u0928\u0947 \u0915\u0947 \u0932\u093f\u090f \u0915\u093e\u0930\u094d\u0921 \u0935\u093f\u0935\u0930\u0923 \u0905\u092a\u0921\u0947\u091f \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_3c"", ""payment_link"": ""https://rzp.io/l/rec_evt_3c"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.277
evt_c4e89,cust_aeb,Riya Joshi,Pune,overdue_invoice,forgotten,132093.88,INR,2026-08-31T03:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.39,+91-XXXXX-72973,22:00-08:00 IST,0.47,CRITICAL,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (CRITICAL), transaction value (₹132,093.88), or explicit channel preference. Recoverability=0.47.",,5,voice_forgotten,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Riya Joshi ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 132,093.88 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_c4"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for forgotten.""}, ""estimated_cost_inr"": 3.5}",RECOVERED_SUCCESS,True,132093.88,3.5,132090.38,0.429
evt_4410a,cust_2575,Diya Vera,Delhi,overdue_invoice,cash_flow_delay,71916.19,INR,2026-08-30T05:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.19,+91-XXXXX-71814,22:00-08:00 IST,0.56,HIGH,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹71,916.19), or explicit channel preference. Recoverability=0.56.",,30,voice_cash_flow_delay,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Diya Vera ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 71,916.19 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_44"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for cash_flow_delay.""}, ""estimated_cost_inr"": 3.5}",RECOVERED_SUCCESS,True,71916.19,3.5,71912.69,0.551
evt_f1993,cust_7e4,Vikram Pillai,Hyderabad,abandoned_checkout,payment_page_drop,5212.54,INR,2026-08-26T07:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,0,0.5,+91-XXXXX-99226,22:00-08:00 IST,0.55,MEDIUM,CHECKOUT_ABANDONED,True,NUDGE_SMS,sms,Recoverable CHECKOUT_ABANDONED (payment_page_drop). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.55.,,120,nudge_payment_page_drop,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Vikram Pillai"", ""language"": ""hinglish"", ""message_body"": ""Hi Vikram Pillai, aapka \u20b95,212.54 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_f1"", ""payment_link"": ""https://rzp.io/l/rec_evt_f1"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.231
evt_bd19e,cust_14d3,Diya Bansal,Hyderabad,failed_payment,insufficient_funds,4545.59,INR,2026-08-28T05:00:00Z,2026-08-31T10:00:00Z,whatsapp,english,0,0.15,+91-XXXXX-55718,22:00-08:00 IST,0.82,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.82.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Diya Bansal"", ""language"": ""english"", ""message_body"": ""Hi Diya Bansal, your payment of \u20b94,545.59 could not be processed. Retry instantly using your preferred payment mode: https://rzp.io/l/rec_evt_bd"", ""payment_link"": ""https://rzp.io/l/rec_evt_bd"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.462
evt_a7e61,cust_1568,Myra Desai,Indore,overdue_invoice,cash_flow_delay,142649.86,INR,2026-08-27T04:00:00Z,2026-08-31T10:00:00Z,voice,english,1,0.15,+91-XXXXX-67983,22:00-08:00 IST,0.42,CRITICAL,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (CRITICAL), transaction value (₹142,649.86), or explicit channel preference. Recoverability=0.42.",,5,voice_cash_flow_delay,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""english"", ""agent_opening_line"": ""Hello Myra Desai, this is Riya calling from Razorpay Payment Support regarding your transaction of Rs. 142,649.86."", ""payment_link"": ""https://rzp.io/l/rec_evt_a7"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for cash_flow_delay.""}, ""estimated_cost_inr"": 3.5}",RECOVERED_SUCCESS,True,142649.86,3.5,142646.36,0.407
evt_c057c,cust_1451,Navya Mehta,Hyderabad,abandoned_checkout,otp_abandon,7506.46,INR,2026-08-25T10:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.26,+91-XXXXX-93616,22:00-08:00 IST,0.5,HIGH,CHECKOUT_ABANDONED,True,NUDGE_SMS,sms,Recoverable CHECKOUT_ABANDONED (otp_abandon). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.5.,,0,nudge_otp_abandon,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Navya Mehta"", ""language"": ""hinglish"", ""message_body"": ""Hi Navya Mehta, aapka checkout incomplete tha (\u20b97,506.46). Don't worry, aapka cart saved hai! Complete payment in 1-click: https://rzp.io/l/rec_evt_c0"", ""payment_link"": ""https://rzp.io/l/rec_evt_c0"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.187
evt_54052,cust_744,Ananya Chopra,Chennai,overdue_invoice,forgotten,76136.55,INR,2026-08-29T22:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,2,0.19,+91-XXXXX-36143,22:00-08:00 IST,0.36,HIGH,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹76,136.55), or explicit channel preference. Recoverability=0.36.",,30,voice_forgotten,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hindi"", ""agent_opening_line"": ""Namaste Ananya Chopra ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 76,136.55 ka bhugtan poora nahi ho saka."", ""payment_link"": ""https://rzp.io/l/rec_evt_54"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for forgotten.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.313
